GEO_ID,GeographicAreaName, Total
1600000US4243704,"Linntown, PA",1695
1600000US4243720,"Linwood, PA",3949
1600000US4243744,"Lionville, PA",6582
1600000US4243816,"Lititz borough, PA",9381
1600000US4243828,"Little Britain, PA",406
1600000US4243928,"Little Meadows borough, PA",245
1600000US4243944,"Littlestown borough, PA",4782
1600000US4243968,"Liverpool borough, PA",960
1600000US4244128,"Lock Haven, PA",8108
1600000US4244224,"Locustdale, PA",171
1600000US4244400,"Loganton borough, PA",469
1600000US4244416,"Loganville borough, PA",1426
1600000US4244512,"Long Branch borough, PA",421
1600000US4244528,"Longfellow, PA",183
1600000US4244632,"Loop, PA",1590
1600000US4244664,"Lorain borough, PA",589
1600000US4244672,"Lorane, PA",4290
1600000US4244704,"Loretto borough, PA",1196
1600000US4244824,"Lower Allen, PA",7465
1600000US4244864,"Lower Burrell, PA",11758
1600000US4245192,"Loyalhanna, PA",3409
1600000US4245312,"Lucerne Mines, PA",892
1600000US4245452,"Lumber , PA",252
1600000US4245568,"Luzerne borough, PA",2711
1600000US4245592,"Lykens borough, PA",1873
1600000US4245732,"Lynnwood-Pricedale, PA",2074
1600000US4245752,"Lyons borough, PA",439
1600000US4245824,"McAdoo borough, PA",2471
1600000US4245848,"McAlisterville, PA",920
1600000US4245992,"McClure borough, PA",889
1600000US4246000,"McConnellsburg borough, PA",1151
1600000US4246016,"McConnellstown, PA",1208
1600000US4246072,"McDonald borough, PA",2060
1600000US4246112,"McElhattan, PA",1224
1600000US4246120,"McEwensville borough, PA",293
1600000US4246160,"McGovern, PA",3621
1600000US4246216,"McKean borough, PA",476
1600000US4246232,"McKeansburg, PA",169
1600000US4246240,"McKee, PA",262
1600000US4246256,"McKeesport, PA",17727
1600000US4246264,"McKees Rocks borough, PA",5920
1600000US4246280,"McKinley, PA",3128
1600000US4246312,"McKnightstown, PA",387
1600000US4246344,"McMurray, PA",4736
1600000US4246376,"McSherrystown borough, PA",3077
1600000US4246392,"Macungie borough, PA",3257
1600000US4246400,"McVeytown borough, PA",344
1600000US4246488,"Madison borough, PA",364
1600000US4246504,"Madisonburg, PA",209
1600000US4246568,"Mahaffey borough, PA",329
1600000US4246592,"Mahanoy  borough, PA",3499
1600000US4246720,"Mainville, PA",134
1600000US4246728,"Maitland, PA",323
1600000US4246792,"Malvern borough, PA",3419
1600000US4246800,"Mammoth, PA",526
1600000US4246864,"Manchester borough, PA",2800
1600000US4246888,"Manheim borough, PA",5046
1600000US4246944,"Manns Choice borough, PA",316
1600000US4247000,"Manor borough, PA",3585
1600000US4247064,"Manorville borough, PA",382
1600000US4247080,"Mansfield borough, PA",2839
1600000US4247152,"Maple Glen, PA",6647
1600000US4247248,"Mapleton borough, PA",418
1600000US4247264,"Mapletown, PA",125
1600000US4247344,"Marcus Hook borough, PA",2454
1600000US4247400,"Marianna borough, PA",399
1600000US4247404,"Marianne, PA",1063
1600000US4247416,"Marienville, PA",3362
1600000US4247424,"Marietta borough, PA",2623
1600000US4247464,"Marion, PA",851
1600000US4247472,"Marion Center borough, PA",405
1600000US4247480,"Marion Heights borough, PA",560
1600000US4247544,"Marklesburg borough, PA",200
1600000US4247560,"Markleysburg borough, PA",246
1600000US4247600,"Marlin, PA",299
1600000US4247672,"Mars borough, PA",1458
1600000US4247728,"Marshallton  (Chester County), PA",500
1600000US4247736,"Marshallton  (Northumberland County), PA",1348
1600000US4247872,"Martinsburg borough, PA",1876
1600000US4247880,"Martinsburg Junction, PA",35
1600000US4247896,"Martins Creek, PA",664
1600000US4247968,"Marysville borough, PA",2652
1600000US4248000,"Masontown borough, PA",3276
1600000US4248032,"Masthope, PA",681
1600000US4248048,"Matamoras borough, PA",2362
1600000US4248064,"Mather, PA",659
1600000US4248072,"Mattawana, PA",193
1600000US4248120,"Maxatawny, PA",130
1600000US4248176,"Mayfield borough, PA",1763
1600000US4248224,"Maytown, PA",4098
1600000US4248320,"Meadowlands, PA",839
1600000US4248336,"Meadowood, PA",2729
1600000US4248360,"Meadville, PA",13050
1600000US4248376,"Mechanicsburg borough, PA",9311
1600000US4248448,"Mechanicsville borough, PA",461
1600000US4248480,"Media borough, PA",5901
1600000US4248696,"Mercer borough, PA",1982
1600000US4248704,"Mercersburg borough, PA",1507
1600000US4248728,"Meridian, PA",3760
1600000US4248768,"Merion Station, PA",5741
1600000US4248824,"Mertztown, PA",600
1600000US4248856,"Meshoppen borough, PA",326
1600000US4248868,"Messiah College, PA",2841
1600000US4248904,"Mexico, PA",398
1600000US4248912,"Meyersdale borough, PA",2070
1600000US4248960,"Middleburg borough, PA",1325
1600000US4249048,"Middleport borough, PA",362
1600000US4249128,"Middletown borough, PA",9533
1600000US4249144,"Middletown, PA",7529
1600000US4249184,"Midland borough, PA",2433
1600000US4249224,"Midway, PA",1059
1600000US4249240,"Midway borough, PA",924
1600000US4249272,"Mifflin borough, PA",530
1600000US4249288,"Mifflinburg borough, PA",3485
1600000US4249304,"Mifflintown borough, PA",840
1600000US4249312,"Mifflinville, PA",1233
1600000US4249368,"Milesburg borough, PA",1093
1600000US4249400,"Milford borough, PA",1103
1600000US4249440,"Milford Square, PA",1137
1600000US4249504,"Millbourne borough, PA",1212
1600000US4249552,"Mill Creek borough, PA",285
1600000US4249680,"Millersburg borough, PA",2545
1600000US4249704,"Millerstown, PA",22
1600000US4249720,"Millerstown borough, PA",691
1600000US4249728,"Millersville borough, PA",7903
1600000US4249736,"Millerton, PA",318
1600000US4249760,"Mill Hall borough, PA",1479
1600000US4249768,"Millheim borough, PA",831
1600000US4249848,"Mill Run, PA",231
1600000US4249880,"Millsboro, PA",580
1600000US4249920,"Millvale borough, PA",3376
1600000US4249936,"Mill Village borough, PA",388
1600000US4249944,"Millville borough, PA",976
1600000US4249960,"Millwood, PA",483
1600000US4250000,"Milroy, PA",1550
1600000US4250016,"Milton borough, PA",6609
1600000US4250088,"Minersville borough, PA",4370
1600000US4250104,"Mingoville, PA",527
1600000US4250160,"Misericordia University, PA",1064
1600000US4250208,"Mocanaqua, PA",515
1600000US4250232,"Modena borough, PA",541
1600000US4250272,"Mohnton borough, PA",2927
1600000US4250280,"Mohrsville, PA",469
1600000US4250320,"Monaca borough, PA",5625
1600000US4250344,"Monessen, PA",6876
1600000US4250408,"Monongahela, PA",4159
1600000US4250432,"Monroe borough, PA",478
1600000US4250528,"Monroeville municipality, PA",28640
1600000US4250544,"Mont Alto borough, PA",1580
1600000US4250552,"Montandon, PA",873
1600000US4250560,"Mont Clare, PA",1852
1600000US4250632,"Montgomery borough, PA",1568
1600000US4250672,"Montgomeryville, PA",12998
1600000US4250720,"Montoursville borough, PA",4750
1600000US4250736,"Montrose borough, PA",1290
1600000US4250748,"Montrose Manor, PA",717
1600000US4250760,"Monument, PA",171
1600000US4250860,"Moores Mill, PA",57
1600000US4250879,"Moose Run, PA",171
1600000US4250880,"Moosic borough, PA",5959
1600000US4250924,"Morea, PA",200
1600000US4251008,"Morgan Hill, PA",1034
1600000US4251016,"Morgantown, PA",1614
1600000US4251120,"Morrisdale, PA",684
1600000US4251144,"Morrisville borough, PA",9809
1600000US4251152,"Morrisville, PA",1209
1600000US4251176,"Morton borough, PA",2778
1600000US4251208,"Moscow borough, PA",2039
1600000US4251240,"Moshannon, PA",213
1600000US4251320,"Mount Aetna, PA",489
1600000US4251344,"Mountainhome, PA",1202
1600000US4251384,"Mountain Top, PA",11489
1600000US4251488,"Mount Carbon borough, PA",91
1600000US4251496,"Mount Carmel borough, PA",5725
1600000US4251536,"Mount Cobb, PA",1763
1600000US4251552,"Mount Eagle, PA",89
1600000US4251568,"Mount Gretna borough, PA",193
1600000US4251576,"Mount Gretna Heights, PA",297
1600000US4251592,"Mount Holly Springs borough, PA",1995
1600000US4251632,"Mount Jewett borough, PA",858
1600000US4251656,"Mount Joy borough, PA",8325
1600000US4251720,"Mount Morris, PA",645
1600000US4251744,"Mount Oliver borough, PA",3394
1600000US4251760,"Mount Penn borough, PA",3240
1600000US4251880,"Mount Pleasant borough, PA",4245
1600000US4251904,"Mount Pleasant Mills, PA",453
1600000US4251912,"Mount Pocono borough, PA",3089
1600000US4251984,"Mount Union borough, PA",2308
1600000US4252016,"Mountville borough, PA",3017
1600000US4252056,"Mount Wolf borough, PA",1368
1600000US4252216,"Muhlenberg Park, PA",1544
1600000US4252224,"Muir, PA",429
1600000US4252264,"Muncy borough, PA",2440
1600000US4252312,"Mundys Corner, PA",1532
1600000US4252320,"Munhall borough, PA",10774
1600000US4252432,"Murrysville municipality, PA",21006
1600000US4252440,"Muse, PA",2525
1600000US4252488,"Myerstown borough, PA",3094
1600000US4252584,"Nanticoke, PA",10628
1600000US4252616,"Nanty-Glo borough, PA",2511
1600000US4252632,"Naomi, PA",53
1600000US4252664,"Narberth borough, PA",4492
1600000US4252808,"Nazareth borough, PA",6053
1600000US4252816,"Nealmont, PA",53
1600000US4252872,"Needmore, PA",153
1600000US4252968,"Nemacolin, PA",826
1600000US4252984,"Nescopeck borough, PA",1480
1600000US4253088,"Nesquehoning borough, PA",3336
1600000US4253152,"New Albany borough, PA",251
1600000US4253160,"New Alexandria borough, PA",501
1600000US4253168,"New Baltimore borough, PA",142
1600000US4253184,"New Beaver borough, PA",1372
1600000US4253192,"New Bedford, PA",857
1600000US4253200,"New Berlin borough, PA",801
1600000US4253208,"New Berlinville, PA",1382
1600000US4253248,"New Bethlehem borough, PA",978
1600000US4253272,"New Boston, PA",231
1600000US4253288,"New Brighton borough, PA",5729
1600000US4253296,"New Britain borough, PA",2836
1600000US4253320,"New Buffalo borough, PA",124
1600000US4253328,"Newburg, PA",353
1600000US4253336,"Newburg borough (Clearfield County), PA",82
1600000US4253344,"Newburg borough (Cumberland County), PA",364
1600000US4253368,"New Castle, PA",21926
1600000US4253392,"New Castle Northwest, PA",1397
1600000US4253416,"New Centerville borough, PA",128
1600000US4253432,"New Columbia, PA",1024
1600000US4253448,"New Columbus borough, PA",222
1600000US4253464,"New Cumberland borough, PA",7507
1600000US4253496,"New Eagle borough, PA",2049
1600000US4253504,"Newell borough, PA",513
1600000US4253544,"New Florence borough, PA",671
1600000US4253568,"New Freedom borough, PA",4877
1600000US4253576,"New Freeport, PA",77
1600000US4253592,"New Galilee borough, PA",330
1600000US4253696,"New Holland borough, PA",5743
1600000US4253712,"New Hope borough, PA",2612
1600000US4253728,"New Jerusalem, PA",598
1600000US4253736,"New Kensington, PA",12170
1600000US4253752,"New Kingstown, PA",709
1600000US4253768,"New Lebanon borough, PA",183
1600000US4253856,"Newmanstown, PA",2834
1600000US4253872,"New Market, PA",705
1600000US4253880,"New Milford borough, PA",812
1600000US4253916,"New Morgan borough, PA",54
1600000US4253920,"New Oxford borough, PA",1868
1600000US4253928,"New Paris borough, PA",192
1600000US4253944,"New Philadelphia borough, PA",1054
1600000US4253968,"Newport borough, PA",1485
1600000US4254016,"New Ringgold borough, PA",253
1600000US4254024,"Newry borough, PA",230
1600000US4254040,"New Salem, PA",499
1600000US4254056,"New Salem borough, PA",822
1600000US4254064,"New Schaefferstown, PA",213
1600000US4254104,"New Stanton borough, PA",2339
1600000US4254160,"Newton Hamilton borough, PA",196
1600000US4254184,"Newtown borough, PA",2268
1600000US4254264,"Newtown, PA",244
1600000US4254268,"Newtown Grant, PA",5855
1600000US4254288,"New Tripoli, PA",840
1600000US4254320,"Newville borough, PA",1376
1600000US4254344,"New WA borough, PA",50
1600000US4254352,"New Wilmington borough, PA",2092
1600000US4254400,"Nicholson borough, PA",696
1600000US4254520,"Nittany, PA",624
1600000US4254552,"Nixon, PA",1393
1600000US4254568,"Noblestown, PA",797
1600000US4254656,"Norristown borough, PA",35748
1600000US4254696,"Northampton borough, PA",10395
1600000US4254728,"North Apollo borough, PA",1252
1600000US4254776,"North Belle Vernon borough, PA",1873
1600000US4254784,"North Bend, PA",323
1600000US4254816,"North Braddock borough, PA",4320
1600000US4254872,"North Catasauqua borough, PA",2971
1600000US4254888,"North Charleroi borough, PA",1303
1600000US4254952,"North East borough, PA",4106
1600000US4255000,"Northern Cambria borough, PA",3560
1600000US4255136,"North Irwin borough, PA",823
1600000US4255304,"North Philipsburg, PA",617
1600000US4255456,"Northumberland borough, PA",3911
1600000US4255480,"North Vandergrift, PA",374
1600000US4255512,"North Wales borough, PA",3426
1600000US4255520,"North Warren, PA",1855
1600000US4255572,"Northwest Harborcreek, PA",8772
1600000US4255584,"Northwood, PA",269
1600000US4255608,"North York borough, PA",2200
1600000US4255616,"Norvelt, PA",846
1600000US4255664,"Norwood borough, PA",5943
1600000US4255704,"Nottingham, PA",1260
1600000US4255728,"Noxen, PA",643
1600000US4255752,"Nuangola borough, PA",666
1600000US4255792,"Numidia, PA",274
1600000US4255808,"Nuremberg, PA",415
1600000US4255840,"Oakdale borough, PA",1475
1600000US4255969,"Oak Hills, PA",2382
1600000US4255996,"Oakland  (Cambria County), PA",1481
1600000US4256000,"Oakland  (Lawrence County), PA",1437
1600000US4256008,"Oakland borough, PA",563
1600000US4256088,"Oakmont borough, PA",6758
1600000US4256232,"Oakwood, PA",2215
1600000US4256264,"Oberlin, PA",670
1600000US4256408,"OHpyle borough, PA",37
1600000US4256432,"OHville borough, PA",3349
1600000US4256456,"Oil , PA",9613
1600000US4256488,"OK, PA",759
1600000US4256496,"OK borough, PA",788
1600000US4256576,"Old Forge borough, PA",8497
1600000US4256624,"Old Orchard, PA",2406
1600000US4256664,"Oley, PA",1244
1600000US4256704,"Oliver, PA",2538
1600000US4256761,"Olivia, PA",66
1600000US4256792,"Olyphant borough, PA",5383
1600000US4256816,"Oneida, PA",263
1600000US4256912,"Orangeville borough, PA",479
1600000US4256928,"Orbisonia borough, PA",449
1600000US4256960,"Orchard Hills, PA",1949
1600000US4257016,"Ore Hill, PA",106
1600000US4257024,"Oreland, PA",6210
1600000US4257040,"Oreminea, PA",62
1600000US4257112,"Orrstown borough, PA",214
1600000US4257120,"Orrtanna, PA",183
1600000US4257160,"Orviston, PA",64
1600000US4257184,"Orwigsburg borough, PA",3000
1600000US4257192,"Orwin, PA",304
1600000US4257232,"Osceola Mills borough, PA",1045
1600000US4257280,"Oswayo borough, PA",134
1600000US4257376,"Oval, PA",366
1600000US4257480,"Oxford borough, PA",5736
1600000US4257544,"Paint borough, PA",906
1600000US4257648,"Palmdale, PA",1308
1600000US4257680,"Palmer Heights, PA",3734
1600000US4257696,"Palmerton borough, PA",5593
1600000US4257720,"Palmyra borough, PA",7830
1600000US4257752,"Palo Alto borough, PA",970
1600000US4257816,"Paoli, PA",6002
1600000US4257840,"Paradise, PA",1305
1600000US4257904,"Pardeesville, PA",574
1600000US4257928,"Paris, PA",667
1600000US4257968,"Park Crest, PA",591
1600000US4257976,"Parker, PA",695
1600000US4258032,"Parkesburg borough, PA",3862
1600000US4258036,"Park Forest Village, PA",8831
1600000US4258176,"Parkside borough, PA",2321
1600000US4258240,"Parkville, PA",8263
1600000US4258304,"Parryville borough, PA",416
1600000US4258384,"Patterson Heights borough, PA",639
1600000US4258432,"Patton borough, PA",1728
1600000US4258504,"Paxtang borough, PA",1648
1600000US4258528,"Paxtonia, PA",5450
1600000US4258536,"Paxtonville, PA",314
1600000US4258696,"Pen Argyl borough, PA",3510
1600000US4258712,"Penbrook borough, PA",3274
1600000US4258776,"Pen Mar, PA",947
1600000US4258872,"Penn borough, PA",435
1600000US4258936,"Penndel borough, PA",2515
1600000US4258948,"Penn Estates, PA",4546
1600000US4258950,"Penn Farms, PA",2307
1600000US4259054,"Penn Lake Park borough, PA",360
1600000US4259120,"Pennsburg borough, PA",3889
1600000US4259152,"Pennsbury Village borough, PA",677
1600000US4259160,"Penns Creek, PA",694
1600000US4259176,"Pennside, PA",5190
1600000US4259207,"Penn State Berks, PA",668
1600000US4259212,"Penn State Erie (Behrend), PA",1486
1600000US4259296,"Pennville, PA",2430
1600000US4259304,"Pennwyn, PA",888
1600000US4259312,"Penn Wynne, PA",6493
1600000US4259344,"Penryn, PA",980
1600000US4259384,"Perkasie borough, PA",9120
1600000US4259520,"Perryopolis borough, PA",1705
1600000US4259580,"Peru, PA",26
1600000US4259616,"Petersburg borough, PA",419
1600000US4259672,"Petrolia borough, PA",179
1600000US4260000,"Philadelphia, PA",1603797
1600000US4260008,"Philipsburg borough, PA",2789
1600000US4260120,"Phoenixville borough, PA",18602
1600000US4260136,"Picture Rocks borough, PA",643
1600000US4260224,"Pikes Creek, PA",260
1600000US4260264,"Pillow borough, PA",292
1600000US4260384,"Pinecroft, PA",300
1600000US4260432,"Pine Glen, PA",188
1600000US4260456,"Pine Grove borough, PA",2049
1600000US4260496,"Pine Grove Mills, PA",1481
1600000US4260547,"Pine Ridge, PA",2464
1600000US4260712,"Pitcairn borough, PA",3101
1600000US4261000,"Pittsburgh, PA",302971
1600000US4261048,"Pittston, PA",7591
1600000US4261080,"Plainfield, PA",443
1600000US4261112,"Plains, PA",4293
1600000US4261168,"Platea borough, PA",442
1600000US4261232,"Pleasant Gap, PA",2945
1600000US4261312,"Pleasant Hill, PA",2926
1600000US4261328,"Pleasant Hills borough, PA",8504
1600000US4261432,"Pleasant View, PA",677
1600000US4261496,"Pleasantville borough (Bedford County), PA",191
1600000US4261512,"Pleasantville borough (Venango County), PA",846
1600000US4261520,"Pleasureville, PA",2635
1600000US4261536,"Plum borough, PA",27144
1600000US4261624,"Plumsteadville, PA",2553
1600000US4261632,"Plumville borough, PA",255
1600000US4261648,"Plymouth borough, PA",5763
1600000US4261688,"Plymouth Meeting, PA",7452
1600000US4261704,"Plymptonville, PA",972
1600000US4261756,"Pocono Mountain Lake Estates, PA",875
1600000US4261768,"Pocono Pines, PA",2007
1600000US4261773,"Pocono Ranch Lands, PA",1151
1600000US4261774,"Pocono Springs, PA",1051
1600000US4261788,"Pocono Woodland Lakes, PA",3249
1600000US4261864,"Point Marion borough, PA",1156
1600000US4261888,"Point View, PA",14
1600000US4261936,"Polk borough, PA",634
1600000US4261968,"Pomeroy, PA",1085
1600000US4262048,"Portage borough, PA",2459
1600000US4262088,"Port Allegany borough, PA",2135
1600000US4262128,"Port Carbon borough, PA",1806
1600000US4262136,"Port Clinton borough, PA",278
1600000US4262224,"Portersville borough, PA",231
1600000US4262264,"Portland borough, PA",494
1600000US4262280,"Port Matilda borough, PA",578
1600000US4262304,"Port Royal borough, PA",807
1600000US4262312,"Port Trevorton, PA",734
1600000US4262320,"Port Vue borough, PA",3680
1600000US4262340,"Potlicker Flats, PA",174
1600000US4262384,"Potters Mills, PA",263
1600000US4262396,"Pottsgrove, PA",3471
1600000US4262416,"Pottstown borough, PA",23433
1600000US4262432,"Pottsville, PA",13346
1600000US4262712,"Pringle borough, PA",893
1600000US4262736,"Progress, PA",11168
1600000US4262744,"Prompton borough, PA",237
1600000US4262752,"Prospect borough, PA",1123
1600000US4262784,"Prospect Park, PA",270
1600000US4262792,"Prospect Park borough, PA",6427
1600000US4262872,"Pughtown, PA",849
1600000US4262920,"Punxsutawney borough, PA",5769
1600000US4262984,"Puzzletown, PA",88
1600000US4263009,"Pymatuning Central, PA",2054
1600000US4263011,"Pymatuning North, PA",301
1600000US4263013,"Pymatuning South, PA",392
1600000US4263048,"Quakertown borough, PA",9359
1600000US4263064,"Quarryville borough, PA",2843
1600000US4263116,"Queens Gate, PA",1480
1600000US4263160,"Quentin, PA",755
1600000US4263288,"Railroad borough, PA",256
1600000US4263312,"Rainsburg borough, PA",141
1600000US4263349,"Ramblewood, PA",769
1600000US4263360,"Ramey borough, PA",436
1600000US4263408,"Rankin borough, PA",1896
1600000US4263416,"Ranshaw, PA",455
1600000US4263488,"Raubsville, PA",1079
1600000US4263496,"Rauchtown, PA",722
1600000US4263536,"Ravine, PA",622
1600000US4263624,"Reading, PA",95112
1600000US4263664,"Reamstown, PA",3367
1600000US4263688,"Rebersburg, PA",488
1600000US4263800,"Red Hill, PA",82
1600000US4263808,"Red Hill borough, PA",2496
1600000US4263840,"Red Lion borough, PA",6512
1600000US4263976,"Reedsville, PA",579
1600000US4264000,"Reese, PA",39
1600000US4264032,"Refton, PA",310
1600000US4264056,"Rehrersburg, PA",322
1600000US4264072,"Reiffton, PA",4274
1600000US4264080,"Reightown, PA",378
1600000US4264104,"Reinerton, PA",456
1600000US4264112,"Reinholds, PA",1786
1600000US4264184,"Rennerdale, PA",1103
1600000US4264188,"Renningers, PA",594
1600000US4264200,"Renovo borough, PA",1061
1600000US4264224,"Republic, PA",1151
1600000US4264256,"Reservoir, PA",197
1600000US4264288,"Revloc, PA",531
1600000US4264296,"Rew, PA",159
1600000US4264368,"Reynolds Heights, PA",1974
1600000US4264376,"Reynoldsville borough, PA",2549
1600000US4264392,"Rheems, PA",2253
1600000US4264432,"Rices Landing borough, PA",425
1600000US4264440,"Riceville, PA",58
1600000US4264464,"Richboro, PA",6443
1600000US4264488,"Richfield, PA",530
1600000US4264560,"Richland borough, PA",1496
1600000US4264584,"Richlandtown borough, PA",1353
1600000US4264784,"Ridgway borough, PA",4039
1600000US4264832,"Ridley Park borough, PA",7186
1600000US4264856,"Riegelsville borough, PA",847
1600000US4264904,"Rimersburg borough, PA",942
1600000US4265000,"Ringtown borough, PA",721
1600000US4265088,"Riverside, PA",319
1600000US4265112,"Riverside borough, PA",2040
1600000US4265192,"Riverview Park, PA",3364
1600000US4265256,"Roaring Spring borough, PA",2384
1600000US4265328,"Robeson Extension, PA",217
1600000US4265336,"Robesonia borough, PA",2035
1600000US4265360,"Robinson, PA",583
1600000US4265392,"Rochester borough, PA",3472
1600000US4265496,"Rockhill borough, PA",379
1600000US4265568,"Rockledge borough, PA",2638
1600000US4265736,"Rockwood borough, PA",843
1600000US4265848,"Rogersville, PA",215
1600000US4265872,"Rohrsburg, PA",150
1600000US4265944,"Rome borough, PA",384
1600000US4265976,"Ronco, PA",209
1600000US4265984,"Ronks, PA",391
1600000US4266004,"Roots, PA",101
1600000US4266016,"Roscoe borough, PA",720
1600000US4266144,"Rosemont, PA",3507
1600000US4266168,"Roseto borough, PA",1581
1600000US4266192,"Rose Valley borough, PA",1017
1600000US4266232,"Roseville borough, PA",178
1600000US4266256,"Roslyn, PA",9525
1600000US4266304,"Rossiter, PA",537
1600000US4266320,"Rosslyn Farms borough, PA",441
1600000US4266384,"Rote, PA",488
1600000US4266392,"Rothsville, PA",2960
1600000US4266408,"Roulette, PA",695
1600000US4266440,"Rouseville borough, PA",457
1600000US4266448,"Rouzerville, PA",903
1600000US4266472,"Rowes Run, PA",517
1600000US4266560,"Royalton borough, PA",1138
1600000US4266568,"Royer, PA",75
1600000US4266576,"Royersford borough, PA",4940
1600000US4266688,"Runville, PA",299
1600000US4266696,"Rupert, PA",154
1600000US4266720,"Rural Valley borough, PA",826
1600000US4266808,"Russell, PA",1292
1600000US4266832,"Russellton, PA",1330
1600000US4266864,"Rutherford, PA",5765
1600000US4266928,"Rutledge borough, PA",782
1600000US4267104,"Sadsburyville, PA",1001
1600000US4267120,"Saegertown borough, PA",871
1600000US4267220,"St. Clair, PA",48
1600000US4267224,"St. Clair borough, PA",2745
1600000US4267256,"St. Clairsville borough, PA",76
1600000US4267264,"St. Davids, PA",3604
1600000US4267304,"St. Lawrence borough, PA",1892
1600000US4267344,"St. Marys, PA",12738
1600000US4267352,"St. Michael, PA",410
1600000US4267384,"St. Petersburg borough, PA",336
1600000US4267416,"St. Vincent College, PA",1036
1600000US4267584,"Salisbury borough, PA",706
1600000US4267608,"Salix, PA",1043
1600000US4267616,"Salladasburg borough, PA",250
1600000US4267624,"Salona, PA",541
1600000US4267632,"Saltillo borough, PA",309
1600000US4267648,"Saltsburg borough, PA",780
1600000US4267656,"Salunga, PA",2963
1600000US4267712,"Sanatoga, PA",8496
1600000US4267744,"Sand Hill, PA",2440
1600000US4267784,"Sandy, PA",1362
1600000US4267848,"Sandy Lake borough, PA",649
1600000US4267872,"Sandy Ridge, PA",296
1600000US4267920,"Sankertown borough, PA",630
1600000US4268036,"Saw Creek, PA",4118
1600000US4268056,"Saxonburg borough, PA",1426
1600000US4268072,"Saxton borough, PA",726
1600000US4268088,"Saylorsburg, PA",1025
1600000US4268096,"Sayre borough, PA",5461
1600000US4268104,"Scalp Level borough, PA",744
1600000US4268144,"Schaefferstown, PA",978
1600000US4268152,"Schellsburg borough, PA",330
1600000US4268188,"Schlusser, PA",6806
1600000US4268192,"Schnecksville, PA",3261
1600000US4268200,"Schoeneck, PA",1009
1600000US4268248,"Schubert, PA",251
1600000US4268312,"Schuylkill Haven borough, PA",5236
1600000US4268328,"Schwenksville borough, PA",1296
1600000US4268376,"Scotland, PA",1353
1600000US4268432,"Scottdale borough, PA",4430
1600000US4269000,"Scranton, PA",76328
1600000US4269216,"Selinsgrove borough, PA",5713
1600000US4269248,"Sellersville borough, PA",4567
1600000US4269256,"Seltzer, PA",318
1600000US4269272,"Seneca, PA",1011
1600000US4269309,"Seven Fields borough, PA",2919
1600000US4269336,"Seven Springs borough, PA",26
1600000US4269360,"Seven Valleys borough, PA",480
1600000US4269368,"Seward borough, PA",411
1600000US4269376,"Sewickley borough, PA",3907
1600000US4269400,"Sewickley Heights borough, PA",857
1600000US4269416,"Sewickley Hills borough, PA",689
1600000US4269456,"Shade Gap borough, PA",78
1600000US4269600,"Shamokin, PA",6942
1600000US4269616,"Shamokin Dam borough, PA",1652
1600000US4269680,"Shanksville borough, PA",199
1600000US4269715,"Shanor-Northvue, PA",5133
1600000US4269720,"Sharon, PA",13147
1600000US4269752,"Sharon Hill borough, PA",6014
1600000US4269776,"Sharpsburg borough, PA",3187
1600000US4269800,"Sharpsville borough, PA",4255
1600000US4269816,"Shartlesville, PA",404
1600000US4269832,"Shavertown, PA",1968
1600000US4269936,"Sheakleyville borough, PA",151
1600000US4269952,"Sheatown, PA",766
1600000US4269984,"Sheffield, PA",1011
1600000US4270020,"Shelltown, PA",56
1600000US4270032,"Shellytown, PA",41
1600000US4270040,"Shelocta borough, PA",102
1600000US4270056,"Shenandoah borough, PA",4243
1600000US4270064,"Shenandoah Heights, PA",1222
1600000US4270128,"Sheppton, PA",448
1600000US4270224,"Shickshinny borough, PA",632
1600000US4270248,"Shillington borough, PA",5475
1600000US4270256,"Shiloh, PA",11524
1600000US4270304,"Shinglehouse borough, PA",1103
1600000US4270352,"Shippensburg borough, PA",5478
1600000US4270362,"Shippensburg University, PA",1890
1600000US4270368,"Shippenville borough, PA",442
1600000US4270376,"Shippingport borough, PA",160
1600000US4270384,"Shiremanstown borough, PA",1634
1600000US4270408,"Shirleysburg borough, PA",141
1600000US4270464,"Shoemakersville borough, PA",1360
1600000US4270568,"Shrewsbury borough, PA",3848
1600000US4270608,"Sickles Corner, PA",114
1600000US4270640,"Sidman, PA",444
1600000US4270652,"Sierra View, PA",4907
1600000US4270664,"Siglerville, PA",98
1600000US4270704,"Silkworth, PA",784
1600000US4270744,"Silverdale borough, PA",805
1600000US4270840,"Simpson, PA",1336
1600000US4270880,"Sinking Spring borough, PA",4286
1600000US4270984,"Skelp, PA",171
1600000US4270996,"Ski Gap, PA",71
1600000US4271008,"Skippack, PA",4129
1600000US4271032,"Skyline View, PA",4410
1600000US4271056,"Slabtown, PA",145
1600000US4271080,"Slatedale, PA",458
1600000US4271144,"Slatington borough, PA",4283
1600000US4271160,"Slickville, PA",339
1600000US4271176,"Sligo borough, PA",681
1600000US4271184,"Slippery Rock borough, PA",3081
1600000US4271210,"Slippery Rock University, PA",2397
1600000US4271232,"Slovan, PA",529
1600000US4271248,"Smethport borough, PA",1436
1600000US4271256,"Smicksburg borough, PA",56
1600000US4271298,"Smith Corner, PA",38
1600000US4271320,"Smithfield borough, PA",831
1600000US4271424,"Smithton borough, PA",351
1600000US4271456,"Smock, PA",549
1600000US4271504,"Smoketown, PA",390
1600000US4271600,"Snow Shoe borough, PA",670
